viewCount,likeCount,dislikeCount,favoriteCount,commentCount,category_id,category
14297803,335225,9210,0,30916,24,Entertainment
13986993,414340,6019,0,21295,10,Music
20892656,470737,10178,0,22373,10,Music
37276717,686952,8463,0,38392,10,Music
24193266,207811,5229,0,13444,10,Music
2768039,62580,1343,0,8256,24,Entertainment
25248593,372165,8687,0,13010,10,Music
20001158,331778,8806,0,8284,10,Music
16231384,508407,5030,0,38509,10,Music
15124720,253273,9906,0,39473,24,Entertainment
14664647,461059,5676,0,32979,10,Music
28358133,493471,15338,0,49905,24,Entertainment
437420,10577,128,0,672,24,Entertainment
43120818,909142,16897,0,47213,10,Music
788,31,0,0,,28,Science & Technology
13112114,493352,5619,0,22926,10,Music
10826059,335243,3081,0,16881,10,Music
46003434,721766,10024,0,47102,10,Music
6008325,266504,2313,0,22441,10,Music
17349809,427439,7732,0,20985,10,Music
6794548,254560,2245,0,23607,10,Music
18068711,454622,4449,0,25011,10,Music
16325914,460910,5184,0,34064,10,Music
21016628,624889,7848,0,22566,10,Music
29643230,688524,10408,0,34061,10,Music
15679684,452637,5070,0,31809,10,Music
13056278,238589,5704,0,21997,24,Entertainment
19125170,431039,4703,0,18191,10,Music
497,13,5,0,14,20,Gaming
692,16,4,0,6,20,Gaming
157,3,0,0,3,20,Gaming
340,18,2,0,20,20,Gaming
1003,13,2,0,16,20,Gaming
1212,3,0,0,,28,Science & Technology
87,5,0,0,4,20,Gaming
16,0,0,0,0,20,Gaming
1170,701,7,0,20,26,Howto & Style
1077,2,1,0,1,2,Autos & Vehicles
84,9,1,0,6,22,People & Blogs
14,1,0,0,0,22,People & Blogs
2549,62,5,0,6,10,Music
215,1,0,0,0,24,Entertainment
2,,,0,0,22,People & Blogs
505,1,1,0,0,2,Autos & Vehicles
2445,130,6,0,4,1,Film & Animation
47066,101,5,0,6,10,Music
7325,62,7,0,,26,Howto & Style
354,0,0,0,,22,People & Blogs
11,0,0,0,0,28,Science & Technology
614,2,0,0,0,15,Pets & Animals
71,1,0,0,0,22,People & Blogs
217,0,0,0,0,2,Autos & Vehicles
503,3,0,0,0,22,People & Blogs
5742,93,6,0,11,28,Science & Technology
5519,241,15,0,6,24,Entertainment
686,123,2,0,,26,Howto & Style
37,2,0,0,0,22,People & Blogs
883,17,0,0,1,24,Entertainment
3,1,0,0,0,22,People & Blogs
111,4,0,0,3,25,News & Politics
258,4,0,0,0,10,Music
126,0,0,0,2,10,Music
366,23,3,0,2,20,Gaming
3563,6,7,0,2,20,Gaming
132,1,0,0,0,17,Sports
1868,17,0,0,0,22,People & Blogs
543,36,3,0,42,26,Howto & Style
243,1,0,0,0,26,Howto & Style
147,14,0,0,53,22,People & Blogs
144189,598,47,0,12,22,People & Blogs
6657,,,0,,27,Education
726,,,0,,27,Education
353,13,7,0,18,20,Gaming
1978,53,1,0,26,24,Entertainment
336,7,1,0,7,20,Gaming
456,6,2,0,3,28,Science & Technology
915,,,0,,2,Autos & Vehicles
234,9,0,0,0,22,People & Blogs
278113,21507,210,0,1341,2,Autos & Vehicles
102109,1415,45,0,366,2,Autos & Vehicles
42281,511,23,0,217,2,Autos & Vehicles
72,7,1,0,6,20,Gaming
43616,1433,61,0,261,10,Music
19692,160,13,0,111,22,People & Blogs
2177,42,1,0,6,2,Autos & Vehicles
14047,366,8,0,72,10,Music
801,18,0,0,17,19,Travel & Events
3601,63,0,0,37,24,Entertainment
60778,543,21,0,127,22,People & Blogs
3880,184,0,0,46,10,Music
1401,62,2,0,43,2,Autos & Vehicles
4043,36,1,0,6,24,Entertainment
1932,70,0,0,30,24,Entertainment
7637,88,2,0,63,20,Gaming
1850,15,1,0,10,22,People & Blogs
189946,3852,92,0,232,2,Autos & Vehicles
70770,282,10,0,36,10,Music
3773,45,1,0,7,22,People & Blogs
4567,116,3,0,63,22,People & Blogs
6917,110,2,0,4,10,Music
100500,5413,52,0,134,2,Autos & Vehicles
9058,103,4,0,80,24,Entertainment
475,21,0,0,16,22,People & Blogs
3072,70,6,0,33,24,Entertainment
2381,45,0,0,15,22,People & Blogs
1083,27,0,0,21,22,People & Blogs
37999,1356,25,0,132,22,People & Blogs
71739,748,27,0,335,2,Autos & Vehicles
645,36,1,0,44,22,People & Blogs
533,38,2,0,24,20,Gaming
1504,20,0,0,6,22,People & Blogs
7643,102,31,0,26,2,Autos & Vehicles
2360,16,1,0,4,22,People & Blogs
556,7,1,0,0,2,Autos & Vehicles
2215,24,4,0,0,1,Film & Animation
1186,13,1,0,17,19,Travel & Events
143104,1713,213,0,99,17,Sports
871,42,1,0,30,22,People & Blogs
441,21,0,0,11,22,People & Blogs
1621,28,1,0,6,22,People & Blogs
1906,16,1,0,4,2,Autos & Vehicles
2300,30,2,0,6,2,Autos & Vehicles
515,49,2,0,18,10,Music
4034,,,0,0,22,People & Blogs
5873,307,1,0,54,22,People & Blogs
357,13,1,0,1,2,Autos & Vehicles
9954,68,20,0,0,2,Autos & Vehicles
19120,450,11,0,74,22,People & Blogs
98,4,0,0,0,22,People & Blogs
363,2,0,0,0,22,People & Blogs
1583,0,0,0,0,17,Sports
118,1,0,0,0,23,Comedy
6641,16,0,0,5,19,Travel & Events
4355,21,4,0,1,27,Education
168,1,0,0,0,10,Music
6,0,0,0,0,22,People & Blogs
1526,11,0,0,3,28,Science & Technology
125,4,0,0,1,23,Comedy
4028,23,5,0,1,27,Education
150075,966,66,0,195,19,Travel & Events
23,0,0,0,0,22,People & Blogs
6,0,0,0,0,22,People & Blogs
4597,44,4,0,0,17,Sports
1,0,0,0,0,22,People & Blogs
4603,29,1,0,2,19,Travel & Events
339,6,0,0,1,22,People & Blogs
617,10,1,0,3,10,Music
10,0,0,0,0,22,People & Blogs
2536,44,2,0,0,10,Music
44,5,1,0,0,22,People & Blogs
56154,1633,70,0,66,22,People & Blogs
171,11,0,0,40,22,People & Blogs
22,0,0,0,1,1,Film & Animation
45887,901,32,0,287,22,People & Blogs
31,0,0,0,,17,Sports
60,0,0,0,0,27,Education
574,6,0,0,0,10,Music
20,0,0,0,0,24,Entertainment
183,9,0,0,1,20,Gaming
786,14,0,0,6,24,Entertainment
274,1,1,0,0,10,Music
269,10,1,0,8,24,Entertainment
2,0,0,0,0,20,Gaming
24,0,0,0,0,22,People & Blogs
247,14,0,0,9,24,Entertainment
35,1,1,0,0,20,Gaming
716,19,1,0,14,22,People & Blogs
448,6,0,0,0,19,Travel & Events
743,7,1,0,1,10,Music
651,31,0,0,26,24,Entertainment
22561,2586,56,0,252,24,Entertainment
36770,391,10,0,4,10,Music
807,1,0,0,0,17,Sports
142,7,4,0,4,23,Comedy
2618,13,0,0,1,25,News & Politics
5934,16,1,0,1,10,Music
3359,199,17,0,38,2,Autos & Vehicles
44763,580,34,0,49,20,Gaming
618593,13650,240,0,1771,28,Science & Technology
6342,193,3,0,44,22,People & Blogs
4680,51,3,0,21,10,Music
34261,1228,29,0,112,28,Science & Technology
25776,600,77,0,276,28,Science & Technology
43601,216,13,0,12,24,Entertainment
3046461,13173,1835,0,386,19,Travel & Events
2296,18,0,0,6,20,Gaming
5999,65,3,0,0,17,Sports
1437,36,0,0,45,2,Autos & Vehicles
439,10,1,0,1,10,Music
882,17,1,0,1,28,Science & Technology
454,6,0,0,1,10,Music
1638288,3099,777,0,70,28,Science & Technology
16087,367,39,0,168,28,Science & Technology
1098,4,0,0,0,20,Gaming
3984,39,1,0,2,2,Autos & Vehicles
28966,289,6,0,42,28,Science & Technology
7162,80,0,0,1,28,Science & Technology
266035,1545,59,0,330,28,Science & Technology
351,1,0,0,1,22,People & Blogs
110885,893,18,0,32,19,Travel & Events
14329,189,4,0,9,19,Travel & Events
286,10,0,0,2,10,Music
2524,47,0,0,41,2,Autos & Vehicles
2526,44,0,0,1,2,Autos & Vehicles
16890,165,2,0,4,28,Science & Technology
69304,2244,17,0,92,20,Gaming
539,23,0,0,1,28,Science & Technology
16366,163,3,0,3,27,Education
498,6,0,0,0,22,People & Blogs
53643,232,21,0,8,28,Science & Technology
623,14,0,0,1,28,Science & Technology
15874,713,11,0,19,19,Travel & Events
51110,1056,55,0,76,25,News & Politics
5635,45,3,0,0,22,People & Blogs
104051,3532,80,0,325,25,News & Politics
7544,16,0,0,0,25,News & Politics
1864,10,9,0,6,2,Autos & Vehicles
144152,944,21,0,84,1,Film & Animation
3002,5,0,0,0,28,Science & Technology
116,3,0,0,0,22,People & Blogs
1175,7,0,0,0,28,Science & Technology
1453,31,3,0,4,2,Autos & Vehicles
1342,33,0,0,4,22,People & Blogs
302,15,0,0,2,28,Science & Technology
420,4,0,0,2,24,Entertainment
2560,7,1,0,3,24,Entertainment
7940,59,2,0,3,22,People & Blogs
192,3,1,0,2,22,People & Blogs
462,13,1,0,0,25,News & Politics
6819,75,6,0,5,23,Comedy
16534,119,213,0,195,25,News & Politics
2433,36,11,0,12,25,News & Politics
343,5,2,0,1,25,News & Politics
1180,38,1,0,1,25,News & Politics
3750,213,2,0,2,25,News & Politics
361,14,2,0,2,25,News & Politics
624,8,3,0,6,25,News & Politics
55373,1085,64,0,451,25,News & Politics
21378,100,560,0,373,25,News & Politics
1361,19,1,0,3,25,News & Politics
706,3,2,0,4,25,News & Politics
82754,277,2990,0,1982,25,News & Politics
1275,10,3,0,4,25,News & Politics
1700,38,5,0,2,25,News & Politics
338989,13813,475,0,565,24,Entertainment
8852,67,7,0,2,23,Comedy
1831,60,5,0,15,25,News & Politics
112917,1798,274,0,2159,25,News & Politics
3703103,9058,1182,0,447,25,News & Politics
10467,83,221,0,290,25,News & Politics
168071,6660,291,0,369,24,Entertainment
778,22,1,0,3,25,News & Politics
16254,147,8,0,9,23,Comedy
135818,1029,45,0,44,27,Education
3302,89,0,0,14,25,News & Politics
220283,4116,144,0,1105,25,News & Politics
38367,444,56,0,499,25,News & Politics
1278,37,2,0,2,25,News & Politics
1153,29,1,0,0,25,News & Politics
2121,49,7,0,14,25,News & Politics
341,3,1,0,1,25,News & Politics
484057,2586,282,0,159,23,Comedy
2366,72,2,0,3,25,News & Politics
1842,50,3,0,14,25,News & Politics
1355369,4351,166,0,308,10,Music
291822,4505,251,0,2128,25,News & Politics
1579,96,3,0,1,25,News & Politics
824,17,0,0,1,25,News & Politics
183,7,1,0,1,25,News & Politics
254595,4704,397,0,1475,25,News & Politics
319,10,0,0,0,25,News & Politics
3516,135,9,0,27,25,News & Politics
128,3,1,0,0,25,News & Politics
2494196,128099,1540,0,4609,22,People & Blogs
1871509,10283,278,0,360,10,Music
1411,14,5,0,7,25,News & Politics
1201,20,0,0,3,25,News & Politics
2961,24,32,0,48,25,News & Politics
63373,1052,21,0,287,24,Entertainment
2022,14,2,0,0,26,Howto & Style
10188,118,2,0,38,26,Howto & Style
2755,20,4,0,12,26,Howto & Style
4179,92,3,0,25,28,Science & Technology
44198,200,20,0,24,28,Science & Technology
10575,51,2,0,60,22,People & Blogs
7969,344,4,0,64,28,Science & Technology
16171,142,7,0,37,28,Science & Technology
1282,29,0,0,14,10,Music
25245,405,4,0,71,26,Howto & Style
1379,12,0,0,0,22,People & Blogs
17560,,,0,44,10,Music
3032,36,1,0,4,24,Entertainment
1209,34,1,0,4,22,People & Blogs
1194,10,2,0,9,28,Science & Technology
18525,123,6,0,15,10,Music
1950,36,2,0,5,10,Music
1636,16,2,0,,28,Science & Technology
772,5,0,0,1,1,Film & Animation
5334,64,1,0,20,22,People & Blogs
1376,18,1,0,1,10,Music
1880,25,2,0,22,28,Science & Technology
292,4,0,0,2,10,Music
3969,29,2,0,45,26,Howto & Style
3422,33,2,0,6,28,Science & Technology
56946,13,0,0,2,28,Science & Technology
1171,6,2,0,3,28,Science & Technology
21312,16,0,0,,28,Science & Technology
13927,199,8,0,52,28,Science & Technology
4938,55,14,0,21,28,Science & Technology
224,5,0,0,,10,Music
651,9,0,0,5,22,People & Blogs
449,4,0,0,0,10,Music
380,1,0,0,0,22,People & Blogs
2876,27,1,0,14,10,Music
1162,19,0,0,7,28,Science & Technology
2066,26,2,0,0,10,Music
2356,22,3,0,1,10,Music
1617,15,3,0,0,24,Entertainment
5926,,,0,,10,Music
530,15,0,0,1,10,Music
1295,8,0,0,0,28,Science & Technology
96425,1802,16,0,109,10,Music
90366,198,41,0,,10,Music
959,11,1,0,0,10,Music
3325,7,0,0,1,28,Science & Technology
3870,28,3,0,,10,Music
715,6,1,0,0,17,Sports
294,11,0,0,1,10,Music
1458790,13354,473,0,446,24,Entertainment
166539,3184,187,0,133,26,Howto & Style
96124,6982,37,0,389,26,Howto & Style
7816226,18179,780,0,449,24,Entertainment
23434,295,7,0,,27,Education
25929,930,9,0,77,22,People & Blogs
72969,2363,25,0,170,22,People & Blogs
70514,1818,25,0,228,22,People & Blogs
37044,908,14,0,117,26,Howto & Style
209495,5793,89,0,340,26,Howto & Style
11281,536,2,0,103,22,People & Blogs
47962,1281,25,0,68,22,People & Blogs
1077,90,0,0,22,26,Howto & Style
42734,1608,20,0,212,26,Howto & Style
41040,1080,60,0,329,27,Education
71276,592,29,0,22,10,Music
100500,1435,48,0,80,22,People & Blogs
15958,,,0,,29,Nonprofits & Activism
103036,741,16,0,40,10,Music
441586,1313,37,0,89,10,Music
2853,173,5,0,36,22,People & Blogs
21962,947,10,0,75,22,People & Blogs
832,30,1,0,0,29,Nonprofits & Activism
2466,35,2,0,3,10,Music
644,43,2,0,8,22,People & Blogs
401839,6373,329,0,1449,24,Entertainment
2884,,,0,2,10,Music
2151,,,0,2,24,Entertainment
5729,285,2,0,19,10,Music
7307,689,7,0,37,22,People & Blogs
399,41,0,0,16,22,People & Blogs
35216,766,770,0,462,10,Music
3213,214,0,0,14,10,Music
1048910,23551,468,0,1025,28,Science & Technology
114283,2754,241,0,982,27,Education
429286,6415,691,0,1880,27,Education
23286,,,0,,25,News & Politics
49234,1190,89,0,386,27,Education
20010,575,6,0,44,26,Howto & Style
72398,535,21,0,21,10,Music
13504,104,11,0,7,24,Entertainment
228268,5067,267,0,879,27,Education
119913,1882,154,0,518,27,Education
13748,77,11,0,28,19,Travel & Events
68996,429,77,0,19,27,Education
11344,39,4,0,1,22,People & Blogs
8935,73,3,0,0,24,Entertainment
131896,2059,159,0,451,27,Education
2962,72,3,0,17,24,Entertainment
3954,173,5,0,5,22,People & Blogs
66,0,1,0,0,22,People & Blogs
40752,294,26,0,46,22,People & Blogs
792,19,0,0,16,22,People & Blogs
2,0,0,0,0,22,People & Blogs
2,0,0,0,0,22,People & Blogs
20859,951,24,0,214,20,Gaming
68,0,2,0,0,22,People & Blogs
73967,2953,92,0,571,25,News & Politics
9,1,1,0,0,22,People & Blogs
380,9,0,0,0,25,News & Politics
79,2,0,0,0,22,People & Blogs
16,0,1,0,,22,People & Blogs
18226,685,10,0,,17,Sports
8,1,0,0,1,20,Gaming
38,7,0,0,0,20,Gaming
0,0,0,0,0,22,People & Blogs
105474,11002,63,0,633,20,Gaming
58247,1282,15,0,165,24,Entertainment
1629870,22147,441,0,371,26,Howto & Style
1664,18,1,0,0,10,Music
808,16,2,0,0,26,Howto & Style
6537,154,7,0,28,10,Music
28,0,1,0,0,20,Gaming
148,36,0,0,13,22,People & Blogs
2,0,0,0,0,22,People & Blogs
2624,180,7,0,21,25,News & Politics
214,104,0,0,30,27,Education
26264,1711,13,0,,24,Entertainment
1046,5,0,0,,24,Entertainment
1452,71,1,0,6,22,People & Blogs
24033,173,7,0,6,26,Howto & Style
453,18,0,0,2,24,Entertainment
5290,57,2,0,32,19,Travel & Events
8423,32,10,0,0,27,Education
926,3,4,0,0,25,News & Politics
554,25,3,0,3,22,People & Blogs
1359,,,0,2,22,People & Blogs
22753,258,19,0,20,24,Entertainment
136709,1400,89,0,,24,Entertainment
4397,46,3,0,13,22,People & Blogs
26386,4,1,0,0,20,Gaming
926,35,2,0,1,20,Gaming
2259,5,1,0,0,22,People & Blogs
1497,25,1,0,5,23,Comedy
367,13,0,0,2,27,Education
15461,114,2,0,12,20,Gaming
130,11,1,0,2,22,People & Blogs
52,0,0,0,0,19,Travel & Events
40,3,0,0,0,25,News & Politics
66343,301,4,0,5,22,People & Blogs
84153,3069,34,0,429,10,Music
169842,3726,122,0,569,20,Gaming
82,0,1,0,0,27,Education
3039,132,0,0,5,27,Education
937,22,1,0,4,17,Sports
614,26,0,0,,27,Education
199085,3908,97,0,470,19,Travel & Events
81541,119,123,0,68,23,Comedy
178881,3724,297,0,,22,People & Blogs
171,1,1,0,0,27,Education
209,,,0,2,27,Education
793,13,1,0,2,17,Sports
3064,21,3,0,10,22,People & Blogs
5490,85,2,0,40,24,Entertainment
288,9,0,0,0,27,Education
2017,192,11,0,10,27,Education
192947,2625,95,0,321,22,People & Blogs
4130,164,3,0,,27,Education
48,0,0,0,0,27,Education
16868,475,9,0,43,10,Music
849,43,2,0,2,27,Education
471,2,0,0,0,27,Education
702,4,2,0,0,27,Education
629416,2086,180,0,253,10,Music
1930,12,0,0,0,17,Sports
481,21,0,0,0,27,Education
938,,,0,3,27,Education
325648,150,5,0,41,24,Entertainment
4622,119,5,0,23,24,Entertainment
63058,68,11,0,6,27,Education
28103,103,3,0,42,24,Entertainment
23332,126,9,0,66,22,People & Blogs
33,0,0,0,0,27,Education
395,47,0,0,1,27,Education
16613,740,33,0,20,27,Education
530,,,0,,27,Education
1418,17,2,0,0,22,People & Blogs
3759,34,2,0,8,22,People & Blogs
2091,229,3,0,2,27,Education
6504,152,0,0,31,24,Entertainment
389,4,1,0,1,27,Education
1655,33,1,0,2,22,People & Blogs
1544,267,14,0,41,27,Education
14729,2457,34,0,678,20,Gaming
612,2,0,0,0,22,People & Blogs
5830,40,0,0,3,27,Education
2213,61,0,0,1,27,Education
119982,645,108,0,,24,Entertainment
1992,106,3,0,6,27,Education
884,70,0,0,4,27,Education
538520,,,0,237,10,Music
8139,108,0,0,4,22,People & Blogs
4266,153,4,0,16,22,People & Blogs
717502,5326,394,0,907,22,People & Blogs
171,5,0,0,1,10,Music
73906,581,10,0,21,10,Music
71813,331,27,0,59,1,Film & Animation
1389,13,1,0,2,23,Comedy
19,9,0,0,0,22,People & Blogs
2304,20,1,0,0,10,Music
5101,181,4,0,29,22,People & Blogs
175316,696,20,0,68,22,People & Blogs
941,58,0,0,13,22,People & Blogs
21345,52,3,0,10,10,Music
1517,39,0,0,13,22,People & Blogs
231432,962,3667,0,1435,10,Music
129,7,0,0,1,19,Travel & Events
1607,45,2,0,15,22,People & Blogs
11358,80,3,0,8,22,People & Blogs
516,1,0,0,0,24,Entertainment
2479,14,0,0,1,22,People & Blogs
337,10,0,0,0,1,Film & Animation
242092,902,35,0,77,10,Music
3628,16,0,0,9,10,Music
27818,243,2,0,28,10,Music
5485,116,9,0,31,26,Howto & Style
125311,18395,150,0,559,26,Howto & Style
180,6,0,0,,1,Film & Animation
112,1,0,0,0,1,Film & Animation
194,6,0,0,0,1,Film & Animation
43016,159,4,0,14,22,People & Blogs
245,5,1,0,0,26,Howto & Style
164751,27664,167,0,1368,26,Howto & Style
144171,2025,14,0,228,10,Music
42591,122,2,0,7,22,People & Blogs
656,14,0,0,5,17,Sports
7487,72,2,0,5,10,Music
169,15,1,0,9,20,Gaming
29758,214,3,0,7,10,Music
4886,34,1,0,16,10,Music
7934,156,0,0,56,22,People & Blogs
62,14,0,0,10,20,Gaming
65,7,3,0,0,10,Music
474,3,2,0,1,17,Sports
11063,150,1,0,18,10,Music
47,2,0,0,0,10,Music
60444,6394,38,0,158,26,Howto & Style
10731,104,13,0,18,20,Gaming
672,11,2,0,,25,News & Politics
16548,217,19,0,24,10,Music
6286480,11594,3931,0,23,24,Entertainment
184,4,0,0,0,22,People & Blogs
134,12,2,0,3,22,People & Blogs
127704,978,30,0,56,23,Comedy
8,0,0,0,0,22,People & Blogs
1078,8,1,0,0,24,Entertainment
53668,,,0,201,26,Howto & Style
124,0,0,0,0,25,News & Politics
415056,1111,115,0,68,2,Autos & Vehicles
35941,2057,65,0,114,27,Education
764,80,4,0,24,20,Gaming
173,1,0,0,0,22,People & Blogs
44722,2873,41,0,190,20,Gaming
512,4,0,0,1,10,Music
85,0,0,0,0,22,People & Blogs
30,2,0,0,0,24,Entertainment
0,0,0,0,0,22,People & Blogs
924760,21086,1687,0,4208,25,News & Politics
3,0,0,0,0,22,People & Blogs
35832,1416,41,0,55,20,Gaming
228,2,1,0,0,1,Film & Animation
646,3,0,0,0,22,People & Blogs
6,0,0,0,0,22,People & Blogs
16,1,0,0,1,22,People & Blogs
46,0,0,0,2,22,People & Blogs
5,0,0,0,0,22,People & Blogs
4610,22,8,0,5,22,People & Blogs
9684,141,4,0,4,24,Entertainment
279,2,1,0,,24,Entertainment
273000,4586,104,0,760,20,Gaming
433044,6900,601,0,377,26,Howto & Style
21677,181,6,0,40,1,Film & Animation
103497,,,0,804,22,People & Blogs
96,10,0,0,7,22,People & Blogs
1834,11,0,0,2,24,Entertainment
19,0,1,0,0,28,Science & Technology
340,0,0,0,0,22,People & Blogs
12132,239,12,0,0,22,People & Blogs
169,6,0,0,0,27,Education
100015,5096,194,0,513,23,Comedy
67168,1017,91,0,15,25,News & Politics
194809,10504,536,0,473,10,Music
175,1,0,0,0,28,Science & Technology
1241,12,1,0,0,20,Gaming
25838,667,34,0,,24,Entertainment
378,8,0,0,4,17,Sports
730,62,1,0,2,22,People & Blogs
2384,29,0,0,1,25,News & Politics
17,0,0,0,0,20,Gaming
83,,,0,1,22,People & Blogs
4725,66,1,0,26,22,People & Blogs
1715,22,0,0,3,17,Sports
1315769,6153,582,0,275,10,Music
1324,357,2,0,0,27,Education
2080,16,4,0,6,17,Sports
439306,2111,220,0,34,10,Music
9141,28,1,0,40,22,People & Blogs
3510,113,3,0,15,28,Science & Technology
4292,37,6,0,0,22,People & Blogs
359,6,4,0,0,27,Education
530,4,0,0,0,22,People & Blogs
25803,63,9,0,4,22,People & Blogs
2454,98,2,0,14,22,People & Blogs
57,1,0,0,0,22,People & Blogs
37248,319,4,0,49,22,People & Blogs
7183,458,8,0,236,27,Education
1412,79,0,0,19,26,Howto & Style
4161,12,9,0,23,22,People & Blogs
27872,1748,4,0,141,22,People & Blogs
29073,178,31,0,10,10,Music
1615,27,4,0,5,28,Science & Technology
5258,922,5,0,24,22,People & Blogs
1624,65,3,0,16,22,People & Blogs
1286,2,8,0,0,26,Howto & Style
16,0,0,0,0,24,Entertainment
403,15,2,0,6,22,People & Blogs
25591,45,9,0,4,22,People & Blogs
4976,,,0,,27,Education
33242,95,16,0,10,22,People & Blogs
157,4,0,0,0,27,Education
6874,0,0,0,0,2,Autos & Vehicles
15287,34,7,0,3,24,Entertainment
1391,3,0,0,0,29,Nonprofits & Activism
194,7,0,0,0,27,Education
50,0,0,0,,25,News & Politics
1604,127,0,0,10,22,People & Blogs
11958,34,5,0,4,22,People & Blogs
3644,183,4,0,67,22,People & Blogs
1237,5,3,0,0,22,People & Blogs
3073,48,2,0,3,27,Education
116,3,0,0,0,29,Nonprofits & Activism
76134,477,19,0,74,22,People & Blogs
2415,8,3,0,1,22,People & Blogs
858,60,2,0,50,22,People & Blogs
2830,17,5,0,3,22,People & Blogs
270205,6589,255,0,601,22,People & Blogs
1697,92,3,0,28,22,People & Blogs
4555,195,3,0,9,27,Education
2483,107,2,0,20,1,Film & Animation
15371,353,22,0,0,22,People & Blogs
32215271,125141,4766,0,2430,10,Music
15377,91,9,0,23,24,Entertainment
1691626,26401,553,0,5051,10,Music
677983,2897,500,0,279,24,Entertainment
1551,249,3,0,18,22,People & Blogs
1016967,6789,298,0,442,17,Sports
109196,837,41,0,63,22,People & Blogs
10385,293,87,0,156,24,Entertainment
77329,484,28,0,33,24,Entertainment
15294,167,35,0,20,22,People & Blogs
229792,645,60,0,52,17,Sports
118433,320,24,0,48,17,Sports
53469,403,12,0,27,17,Sports
63781,533,26,0,19,24,Entertainment
2408,76,6,0,82,24,Entertainment
88047,4178,55,0,440,10,Music
2177477,37264,3788,0,3624,24,Entertainment
3601,245,3,0,23,10,Music
10650,86,9,0,15,24,Entertainment
14076,78,3,0,4,17,Sports
29569,2445,23,0,221,10,Music
117183,7604,52,0,339,23,Comedy
64035,456,19,0,28,24,Entertainment
41092,1110,77,0,307,19,Travel & Events
16971,357,14,0,66,22,People & Blogs
168930,7638,72,0,758,10,Music
45287,437,24,0,45,24,Entertainment
15233,124,1,0,24,17,Sports
541309,1683,465,0,0,1,Film & Animation
13630,50,3,0,4,17,Sports
19480,1411,47,0,199,27,Education
18418,221,4,0,11,24,Entertainment
45905,2415,52,0,357,22,People & Blogs
8214,338,166,0,,22,People & Blogs
10164,1560,4,0,134,24,Entertainment
43315,3093,33,0,418,22,People & Blogs
9726,994,8,0,103,22,People & Blogs
7281,755,7,0,262,22,People & Blogs
130164,942,52,0,62,24,Entertainment
4084,70,1,0,13,22,People & Blogs
75098,1704,32,0,213,22,People & Blogs
62853,2285,200,0,125,24,Entertainment
19048,241,9,0,8,24,Entertainment
40858,3273,35,0,273,27,Education
3127,21,1,0,0,17,Sports
69740,271,13,0,12,17,Sports
104847,266,21,0,5,17,Sports
30570,127,4,0,56,17,Sports
28362,141,5,0,47,17,Sports
52474,300,15,0,105,1,Film & Animation
3637,248,1,0,101,20,Gaming
31659,313,21,0,74,22,People & Blogs
1078,,,0,0,22,People & Blogs
475,1,0,0,0,22,People & Blogs
802,1,0,0,0,19,Travel & Events
121,,,0,0,28,Science & Technology
319,,,0,0,28,Science & Technology
18146,45,70,0,98,20,Gaming
3609,3,0,0,0,17,Sports
253,,,0,0,28,Science & Technology
375,7,0,0,5,20,Gaming
1061,2,1,0,1,19,Travel & Events
10604,37,15,0,12,22,People & Blogs
132,4,0,0,4,20,Gaming
5,2,0,0,0,22,People & Blogs
1401,1,2,0,0,2,Autos & Vehicles
39,2,0,0,0,2,Autos & Vehicles
40766,2560,27,0,276,20,Gaming
89,1,0,0,0,22,People & Blogs
72,0,0,0,0,1,Film & Animation
0,0,0,0,0,20,Gaming
0,0,0,0,0,22,People & Blogs
97,1,0,0,,29,Nonprofits & Activism
49365,1565,41,0,373,24,Entertainment
2383,2,1,0,0,17,Sports
279,11,1,0,7,20,Gaming
2,1,0,0,0,22,People & Blogs
902,26,0,0,1,24,Entertainment
109,1,0,0,2,2,Autos & Vehicles
48,0,0,0,0,25,News & Politics
12048,209,3,0,51,17,Sports
2710,56,1,0,21,10,Music
51,3,0,0,4,22,People & Blogs
1,0,0,0,0,22,People & Blogs
48,0,0,0,0,22,People & Blogs
92,4,0,0,0,24,Entertainment
670,9,0,0,8,25,News & Politics
14,0,0,0,0,20,Gaming
0,0,0,0,0,22,People & Blogs
0,0,0,0,,22,People & Blogs
4,0,0,0,0,22,People & Blogs
20,0,0,0,0,24,Entertainment
6,0,0,0,0,22,People & Blogs
46,1,0,0,0,20,Gaming
45,0,0,0,0,22,People & Blogs
58,1,0,0,0,23,Comedy
37,0,0,0,0,20,Gaming
30,0,2,0,0,2,Autos & Vehicles
57740,678,5,0,75,20,Gaming
27,0,0,0,0,22,People & Blogs
3972,75,0,0,0,20,Gaming
144055,,,0,,1,Film & Animation
4793,101,4,0,1,20,Gaming
3976,50,7,0,1,20,Gaming
15804,47,4,0,9,27,Education
2686,15,1,0,0,24,Entertainment
2390,41,0,0,3,20,Gaming
1803,41,0,0,3,20,Gaming
1394,46,1,0,5,20,Gaming
19612,118,10,0,4,25,News & Politics
1626,51,1,0,3,20,Gaming
85104,1534,61,0,94,22,People & Blogs
51916,309,15,0,19,27,Education
2348,47,5,0,1,20,Gaming
3354,67,6,0,0,20,Gaming
78090912,506590,18162,0,18715,10,Music
1574,43,0,0,0,20,Gaming
815,28,1,0,1,22,People & Blogs
117509,3327,72,0,283,26,Howto & Style
869,29,0,0,0,20,Gaming
1263,39,0,0,3,20,Gaming
